Port landed,Week beginning,Species name,Live Weight (KG),Landed Weight (KG),Value in pounds
Hoy,19/04/2015,Crabs (C.P.Mixed Sexes),900,900,990
Hoy,19/04/2015,Crabs - Velvet (Swim),300,300,900.56
Hoy,19/04/2015,Lobsters,35,35,388.09
Hoy,19/04/2015,Scallops,3280,3280,9558.46
Hoy,26/04/2015,Crabs (C.P.Mixed Sexes),1091.1,1091.1,1417.42
Hoy,26/04/2015,Crabs - Velvet (Swim),370,370,1100.84
Hoy,26/04/2015,Green Crab,350,350,210
Hoy,26/04/2015,Lobsters,53,53,654.5
Hoy,26/04/2015,Scallops,1190,1190,2645.89
Hoy,03/05/2015,Crabs (C.P.Mixed Sexes),420,420,526.6
Hoy,03/05/2015,Crabs - Velvet (Swim),270,270,630.15
Hoy,03/05/2015,Green Crab,200,200,123.94
Hoy,03/05/2015,Lobsters,40,40,373.26
Hoy,03/05/2015,Scallops,2796,2796,5594.22
Hoy,17/05/2015,Crabs (C.P.Mixed Sexes),26,26,28.6
Hoy,17/05/2015,Crabs - Velvet (Swim),87,87,265.38
Hoy,17/05/2015,Green Crab,170,170,102
Hoy,17/05/2015,Lobsters,90,90,945
Hoy,17/05/2015,Scallops,1156,1156,2636.95
Hoy,24/05/2015,Crabs (C.P.Mixed Sexes),1244,1244,1368.4
Hoy,24/05/2015,Crabs - Velvet (Swim),492,492,1402.06
Hoy,24/05/2015,Green Crab,225,225,135
Hoy,24/05/2015,Lobsters,72,72,556.18
Hoy,24/05/2015,Mackerel,300,300,270.95
Hoy,24/05/2015,Scallops,3837,3837,8491.84
Hoy,31/05/2015,Crabs (C.P.Mixed Sexes),926,926,1107.5
Hoy,31/05/2015,Crabs - Velvet (Swim),246,246,674.38
Hoy,31/05/2015,Green Crab,100,100,60
Hoy,31/05/2015,Lobsters,46.1,46.1,437.95
Hoy,31/05/2015,Mackerel,550,550,496.74
Hoy,31/05/2015,Periwinkles,1025,1025,2100.38
Hoy,31/05/2015,Scallops,1428,1428,3056.34
Hoy,07/06/2015,Crabs (C.P.Mixed Sexes),980,980,1078
Hoy,07/06/2015,Crabs - Velvet (Swim),450,450,1095.92
Hoy,07/06/2015,Green Crab,100,100,60
Hoy,07/06/2015,Lobsters,78,78,702
Hoy,07/06/2015,Mackerel,450,450,406.42
Hoy,07/06/2015,Scallops,1156,1156,2597.64
Hoy,14/06/2015,Crabs (C.P.Mixed Sexes),824,824,906.4
Hoy,14/06/2015,Crabs - Velvet (Swim),258.4,258.4,640.06
Hoy,14/06/2015,Green Crab,100,100,60
Hoy,14/06/2015,Lobsters,65.9,65.9,560.15
Hoy,14/06/2015,Mackerel,350,350,316.12
Hoy,14/06/2015,Scallops,1054,1054,2252.87
Hoy,21/06/2015,Crabs (C.P.Mixed Sexes),1030,1030,1133
Hoy,21/06/2015,Crabs - Velvet (Swim),120,120,259.1
Hoy,21/06/2015,Green Crab,500,500,305.9
Hoy,21/06/2015,Lobsters,105,105,892.5
Hoy,21/06/2015,Mackerel,600,600,541.9
Hoy,21/06/2015,Scallops,4746,4746,12012.71
Hoy,28/06/2015,Crabs (C.P.Mixed Sexes),800,800,880
Hoy,28/06/2015,Crabs - Velvet (Swim),475,475,980.61
Hoy,28/06/2015,Green Crab,200,200,120
Hoy,28/06/2015,Lobsters,73,73,620.5
Hoy,28/06/2015,Mackerel,380,380,161.66
Hoy,28/06/2015,Scallops,2046,2046,6639.66
Hoy,05/07/2015,Crabs (C.P.Mixed Sexes),536,536,589.6
Hoy,05/07/2015,Crabs - Velvet (Swim),460,460,907.86
Hoy,05/07/2015,Green Crab,213.1,213.1,127.8
Hoy,05/07/2015,Lobsters,70.1,70.1,630.91
Hoy,05/07/2015,Mackerel,540,540,229.73
Hoy,05/07/2015,Scallops,1020,1020,2037.92
Hoy,12/07/2015,Crabs (C.P.Mixed Sexes),671.1,671.1,738.11
Hoy,12/07/2015,Crabs - Velvet (Swim),450.1,450.1,903.55
Hoy,12/07/2015,Green Crab,101.1,101.1,60.57
Hoy,12/07/2015,Lobsters,77.5,77.5,736.25
Hoy,12/07/2015,Mackerel,480,480,204.21
Hoy,12/07/2015,Scallops,2040,2040,4167.27
Hoy,19/07/2015,Crabs (C.P.Mixed Sexes),28,28,30.8
Hoy,19/07/2015,Crabs - Velvet (Swim),155.1,155.1,296.14
Hoy,19/07/2015,Green Crab,50,50,28.64
Hoy,19/07/2015,Lobsters,4,4,37.91
Hoy,19/07/2015,Mackerel,120,120,51.05
Hoy,19/07/2015,Scallops,3637.8,3637.8,5672.7
Hoy,26/07/2015,Crabs (C.P.Mixed Sexes),914,914,987.78
Hoy,26/07/2015,Crabs - Velvet (Swim),450,450,898.93
Hoy,26/07/2015,Green Crab,100,100,60
Hoy,26/07/2015,Lobsters,161.5,161.5,1615
Hoy,26/07/2015,Mackerel,630,630,268.04
Hoy,26/07/2015,Scallops,782,782,1408.5
Hoy,09/08/2015,Crabs (C.P.Mixed Sexes),964,964,1012.22
Hoy,09/08/2015,Crabs - Velvet (Swim),160,160,302.18
Hoy,09/08/2015,Lobsters,115.1,115.1,1150
Hoy,09/08/2015,Mackerel,540,540,229.73
Hoy,09/08/2015,Scallops,2142,2142,4425.49
Hoy,16/08/2015,Crabs (C.P.Mixed Sexes),150,150,180.8
Hoy,16/08/2015,Crabs - Velvet (Swim),582,582,1115
Hoy,16/08/2015,Green Crab,180,180,122.4
Hoy,16/08/2015,Lobsters,41,41,401.56
Hoy,16/08/2015,Mackerel,110,110,46.8
Hoy,16/08/2015,Scallops,1224,1224,2587.83
Hoy,23/08/2015,Crabs (C.P.Mixed Sexes),15,15,15
Hoy,23/08/2015,Crabs - Velvet (Swim),115,115,154.64
Hoy,23/08/2015,Green Crab,60,60,36
Hoy,23/08/2015,Lobsters,13,13,123.5
Hoy,23/08/2015,Mackerel,270,270,114.86
Hoy,23/08/2015,Scallops,1156,1156,2635.68
Hoy,30/08/2015,Crabs (C.P.Mixed Sexes),1040,1040,1042
Hoy,30/08/2015,Crabs - Velvet (Swim),315,315,477.72
Hoy,30/08/2015,Green Crab,200,200,120
Hoy,30/08/2015,Lobsters,411,411,2612.3
Hoy,30/08/2015,Mackerel,985,985,419.08
Hoy,30/08/2015,Whelks,190,190,134.58
Hoy,06/09/2015,Crabs (C.P.Mixed Sexes),630,630,693
Hoy,06/09/2015,Crabs - Velvet (Swim),455,455,717.96
Hoy,06/09/2015,Green Crab,276,276,165.6
Hoy,06/09/2015,Lobsters,224,224,2239
Hoy,06/09/2015,Mackerel,440,440,187.2
Hoy,13/09/2015,Crabs (C.P.Mixed Sexes),720,720,840.3
Hoy,13/09/2015,Crabs - Velvet (Swim),635,635,878.7
Hoy,13/09/2015,Green Crab,174,174,104.4
Hoy,13/09/2015,Lobsters,241.4,241.4,2413
Hoy,13/09/2015,Mackerel,470,470,199.96
Hoy,20/09/2015,Crabs (C.P.Mixed Sexes),1244,1244,1474.08
Hoy,20/09/2015,Crabs - Velvet (Swim),790,790,1154.28
Hoy,20/09/2015,Green Crab,448,448,268.8
Hoy,20/09/2015,Lobsters,324.8,324.8,2935.19
Hoy,20/09/2015,Mackerel,220,220,93.6
Hoy,27/09/2015,Crabs (C.P.Mixed Sexes),795.1,795.1,928.93
Hoy,27/09/2015,Crabs - Velvet (Swim),565,565,840.38
Hoy,27/09/2015,Green Crab,225,225,135
Hoy,27/09/2015,Lobsters,142,142,1420
Hoy,27/09/2015,Mackerel,10,10,7.12
Hoy,04/10/2015,Crabs (C.P.Mixed Sexes),1294.1,1294.1,1568.2
Hoy,04/10/2015,Crabs - Velvet (Swim),585,585,876.36
Hoy,04/10/2015,Green Crab,160,160,96
Hoy,04/10/2015,Lobsters,374,374,3927
Hoy,04/10/2015,Mackerel,5,5,3.56
Hoy,11/10/2015,Crabs (C.P.Mixed Sexes),1118.2,1118.2,1376.29
Hoy,11/10/2015,Crabs - Velvet (Swim),720,720,1093.59
Hoy,11/10/2015,Green Crab,151,151,90.6
Hoy,11/10/2015,Lobsters,315.4,315.4,3350.38
Hoy,18/10/2015,Crabs (C.P.Mixed Sexes),718,718,885.25
Hoy,18/10/2015,Crabs - Velvet (Swim),485,485,1072.48
Hoy,18/10/2015,Green Crab,115,115,69
Hoy,18/10/2015,Lobsters,172,172,2086.84
Hoy,25/10/2015,Crabs (C.P.Mixed Sexes),530,530,697.56
Hoy,25/10/2015,Crabs - Velvet (Swim),367,367,653.77
Hoy,25/10/2015,Green Crab,110,110,66
Hoy,25/10/2015,Lobsters,130.2,130.2,1432.2
Hoy,01/11/2015,Crabs (C.P.Mixed Sexes),1891,1891,2443.07
Hoy,01/11/2015,Crabs - Velvet (Swim),300,300,501.82
Hoy,01/11/2015,Green Crab,200,200,120
Hoy,01/11/2015,Lobsters,252.1,252.1,3256.54
Hoy,15/11/2015,Crabs (C.P.Mixed Sexes),959,959,1255.51
Hoy,15/11/2015,Crabs - Velvet (Swim),305,305,581.03
Hoy,15/11/2015,Green Crab,1,1,0.64
Hoy,15/11/2015,Lobsters,113,113,1751.51
Hoy,29/11/2015,Crabs (C.P.Mixed Sexes),753,753,965.36
Hoy,29/11/2015,Crabs - Velvet (Swim),635,635,1730.42
Hoy,29/11/2015,Green Crab,250,250,150
Hoy,29/11/2015,Lobsters,1.9,1.9,34.2
Hoy,29/11/2015,Queen Scallops,2210,2210,1140.7
Hoy,06/12/2015,Crabs (C.P.Mixed Sexes),356,356,534
Hoy,06/12/2015,Crabs - Velvet (Swim),490,490,2000.79
Hoy,06/12/2015,Green Crab,200,200,120
Hoy,06/12/2015,Lobsters,3.4,3.4,54.26
Hoy,06/12/2015,Queen Scallops,510,510,320.8
Hoy,13/12/2015,Crabs (C.P.Mixed Sexes),1438,1438,2765.84
Hoy,13/12/2015,Crabs - Velvet (Swim),1085,1085,4363.01
Hoy,13/12/2015,Green Crab,205,205,123
Hoy,13/12/2015,Lobsters,147.9,147.9,2812.01
Hoy,20/12/2015,Crabs (C.P.Mixed Sexes),731,731,1380.45
Hoy,20/12/2015,Crabs - Velvet (Swim),445,445,2053.19
Hoy,20/12/2015,Green Crab,180,180,108
Hoy,20/12/2015,Lobsters,28,28,532
Hoy,10/01/2016,Crabs (C.P.Mixed Sexes),307,307,337.7
Hoy,10/01/2016,Crabs - Velvet (Swim),593,593,1228.24
Hoy,10/01/2016,Green Crab,6,6,3.6
Hoy,10/01/2016,Lobsters,23.4,23.4,351
Hoy,17/01/2016,Crabs (C.P.Mixed Sexes),1477,1477,1683.56
Hoy,17/01/2016,Crabs - Velvet (Swim),399,399,812.07
Hoy,17/01/2016,Green Crab,180,180,108
Hoy,17/01/2016,Lobsters,80.1,80.1,1200
Hoy,17/01/2016,Nephrops (Norway Lobster),0,0,0
Hoy,31/01/2016,Crabs (C.P.Mixed Sexes),633,633,827.39
Hoy,31/01/2016,Crabs - Velvet (Swim),360,360,997.91
Hoy,31/01/2016,Green Crab,300,300,180
Hoy,31/01/2016,Lobsters,25,25,416.1
Hoy,31/01/2016,Scallops,35,35,35
Hoy,07/02/2016,Crabs (C.P.Mixed Sexes),1286,1286,1459.81
Hoy,07/02/2016,Crabs - Velvet (Swim),25,25,65.42
Hoy,07/02/2016,Green Crab,400,400,240
Hoy,07/02/2016,Lobsters,113.9,113.9,2119.58
Hoy,07/02/2016,Whelks,180,180,137.33
Hoy,14/02/2016,Crabs (C.P.Mixed Sexes),1230,1230,1636.86
Hoy,14/02/2016,Crabs - Velvet (Swim),170,170,500.96
Hoy,14/02/2016,Green Crab,475,475,285.13
Hoy,14/02/2016,Lobsters,68,68,1207.65
Hoy,28/02/2016,Crabs (C.P.Mixed Sexes),755,755,973.4
Hoy,28/02/2016,Crabs - Velvet (Swim),66,66,210.21
Hoy,28/02/2016,Green Crab,155,155,93
Hoy,28/02/2016,Lobsters,48,48,908.97
Hoy,13/03/2016,Crabs (C.P.Mixed Sexes),1650,1650,2149.8
Hoy,13/03/2016,Crabs - Velvet (Swim),260,260,821.99
Hoy,13/03/2016,Green Crab,285,285,182.4
Hoy,13/03/2016,Lobsters,80,80,1470.5
Hoy,20/03/2016,Crabs (C.P.Mixed Sexes),921,921,1314.9
Hoy,20/03/2016,Crabs - Velvet (Swim),61,61,188.98
Hoy,20/03/2016,Green Crab,200,200,128
Hoy,20/03/2016,Lobsters,21,21,346.5
Hoy,20/03/2016,Queen Scallops,435,435,473.91
Hoy,27/03/2016,Crabs (C.P.Mixed Sexes),2542,2542,3345.15
Hoy,27/03/2016,Crabs - Velvet (Swim),170,170,518.31
Hoy,27/03/2016,Green Crab,160,160,96
Hoy,27/03/2016,Lobsters,166,166,2594.32
Hoy,27/03/2016,Periwinkles,1126,1126,2274.81
Hoy,03/04/2016,Crabs (C.P.Mixed Sexes),970.9,970.9,1328.3
Hoy,03/04/2016,Crabs - Velvet (Swim),103,103,305.63
Hoy,03/04/2016,Green Crab,15,15,9
Hoy,03/04/2016,Lobsters,38.4,38.4,499.2
Hoy,03/04/2016,Queen Scallops,425,425,446.86
Hoy,10/04/2016,Crabs (C.P.Mixed Sexes),561,561,729.3
Hoy,10/04/2016,Crabs - Velvet (Swim),265,265,807.41
Hoy,10/04/2016,Lobsters,26.2,26.2,340.6
Hoy,10/04/2016,Queen Scallops,450,450,527.27
Hoy,17/04/2016,Crabs (C.P.Mixed Sexes),550,550,715
Hoy,17/04/2016,Crabs - Velvet (Swim),180,180,547.5
Hoy,17/04/2016,Lobsters,12,12,156
Hoy,17/04/2016,Queen Scallops,400,400,500
Hoy,17/04/2016,Scallops,1938,1938,4480.15
Hoy,24/04/2016,Crabs (C.P.Mixed Sexes),350,350,485.52
Hoy,24/04/2016,Crabs - Velvet (Swim),250,250,759.21
Hoy,24/04/2016,Lobsters,22,22,286
Hoy,24/04/2016,Queen Scallops,501,501,567.25
Hoy,24/04/2016,Scallops,2142,2142,5125.51
Hoy,01/05/2016,Queen Scallops,508,508,570.37
Hoy,01/05/2016,Scallops,1020,1020,2349.1
Hoy,08/05/2016,Crabs (C.P.Mixed Sexes),650,650,794.09
Hoy,08/05/2016,Crabs - Velvet (Swim),300,300,877.87
Hoy,08/05/2016,Lobsters,80,80,862.46
Hoy,08/05/2016,Queen Scallops,592,592,660.46
Hoy,08/05/2016,Scallops,884,884,1899.14
Hoy,15/05/2016,Crabs (C.P.Mixed Sexes),800,800,988.44
Hoy,15/05/2016,Crabs - Velvet (Swim),230,230,702.14
Hoy,15/05/2016,Lobsters,60,60,668.16
Hoy,15/05/2016,Queen Scallops,474,474,546.31
Hoy,15/05/2016,Scallops,2244,2244,4820.87
Hoy,22/05/2016,Crabs (C.P.Mixed Sexes),750,750,862.5
Hoy,22/05/2016,Crabs - Velvet (Swim),450,450,1421.12
Hoy,22/05/2016,Lobsters,100,100,1050
Hoy,22/05/2016,Queen Scallops,448,448,461.23
Hoy,22/05/2016,Scallops,986,986,2287.52
Hoy,12/06/2016,Crabs (C.P.Mixed Sexes),600,600,690
Hoy,12/06/2016,Crabs - Velvet (Swim),550,550,1521.76
Hoy,12/06/2016,Green Crab,100,100,60
Hoy,12/06/2016,Lobsters,100,100,950
Hoy,12/06/2016,Mackerel,200,200,144.08
Hoy,12/06/2016,Scallops,2142,2142,5589.91
Hoy,19/06/2016,Crabs (C.P.Mixed Sexes),770,770,885.5
Hoy,19/06/2016,Crabs - Velvet (Swim),470,470,1172.22
Hoy,19/06/2016,Green Crab,200,200,120
Hoy,19/06/2016,Lobsters,100,100,1000
Hoy,19/06/2016,Mackerel,400,400,288.16
Hoy,19/06/2016,Scallops,2108,2108,4860.51
Hoy,03/07/2016,Crabs (C.P.Mixed Sexes),774,774,890.11
Hoy,03/07/2016,Crabs - Velvet (Swim),511,511,1213.55
Hoy,03/07/2016,Lobsters,65,65,1299.54
Hoy,03/07/2016,Mackerel,350,350,264.36
Hoy,03/07/2016,Scallops,986,986,2401.89
Hoy,10/07/2016,Crabs (C.P.Mixed Sexes),725,725,833.76
Hoy,10/07/2016,Crabs - Velvet (Swim),290,290,688.36
Hoy,10/07/2016,Lobsters,65,65,682.5
Hoy,10/07/2016,Mackerel,500,500,377.64
Hoy,10/07/2016,Scallops,986,986,2392.86
Hoy,17/07/2016,Crabs (C.P.Mixed Sexes),52,52,59.81
Hoy,17/07/2016,Crabs - Velvet (Swim),282,282,643.89
Hoy,17/07/2016,Lobsters,16,16,160
Hoy,17/07/2016,Mackerel,250,250,188.82
Hoy,17/07/2016,Scallops,1904,1904,4560.44
Hoy,24/07/2016,Crabs (C.P.Mixed Sexes),548,548,630.2
Hoy,24/07/2016,Crabs - Velvet (Swim),1852,1852,4245.11
Hoy,24/07/2016,Lobsters,122.1,122.1,1221
Hoy,24/07/2016,Mackerel,800,800,604.25
Hoy,24/07/2016,Scallops,1802,1802,4731.88
Hoy,31/07/2016,Crabs (C.P.Mixed Sexes),30,30,34.5
Hoy,31/07/2016,Crabs - Velvet (Swim),174,174,376.96
Hoy,31/07/2016,Lobsters,21.1,21.1,211
Hoy,31/07/2016,Mackerel,400,400,302.12
Hoy,31/07/2016,Periwinkles,532.5,532.5,1091.17
Hoy,31/07/2016,Scallops,1420,1420,3346.2
Hoy,07/08/2016,Crabs (C.P.Mixed Sexes),7,7,8.05
Hoy,07/08/2016,Crabs - Velvet (Swim),60,60,130.33
Hoy,07/08/2016,Lobsters,5,5,50
Hoy,07/08/2016,Mackerel,200,200,151.06
Hoy,07/08/2016,Scallops,1212,1212,2782.93
Hoy,14/08/2016,Crabs (C.P.Mixed Sexes),517,517,594.55
Hoy,14/08/2016,Crabs - Velvet (Swim),182,182,395.4
Hoy,14/08/2016,Lobsters,254.1,254.1,2541
Hoy,14/08/2016,Mackerel,250,250,188.83
Hoy,14/08/2016,Scallops,2142,2142,5349.83
Hoy,21/08/2016,Crabs (C.P.Mixed Sexes),9,9,10.35
Hoy,21/08/2016,Crabs - Velvet (Swim),105,105,216.42
Hoy,21/08/2016,Lobsters,2.9,2.9,29
Hoy,21/08/2016,Queen Scallops,1600,1600,2000.24
Hoy,21/08/2016,Scallops,816,816,2075.39
Hoy,09/10/2016,Crabs (C.P.Mixed Sexes),2578,2578,3622.96
Hoy,09/10/2016,Crabs - Velvet (Swim),1630,1630,2919.06
Hoy,09/10/2016,Lobsters,136.1,136.1,1704.84
Hoy,16/10/2016,Crabs (C.P.Mixed Sexes),533,533,860.86
Hoy,16/10/2016,Crabs - Velvet (Swim),1369,1369,2726.85
Hoy,16/10/2016,Green Crab,135,135,81
Hoy,16/10/2016,Lobsters,53.4,53.4,632.09
Hoy,30/10/2016,Crabs (C.P.Mixed Sexes),875,875,1078.79
Hoy,30/10/2016,Crabs - Velvet (Swim),1930,1930,3592.98
Hoy,30/10/2016,Green Crab,180,180,126
Hoy,30/10/2016,Lobsters,228,228,3589.15
Hoy,06/11/2016,Crabs (C.P.Mixed Sexes),2118,2118,2975.44
Hoy,06/11/2016,Crabs - Velvet (Swim),655,655,1239.31
Hoy,06/11/2016,Green Crab,165,165,115.5
Hoy,06/11/2016,Lobsters,204,204,3243.62
Hoy,27/11/2016,Crabs (C.P.Mixed Sexes),969,969,1325
Hoy,27/11/2016,Crabs - Velvet (Swim),2090,2090,4399.34
Hoy,27/11/2016,Green Crab,400,400,280
Hoy,27/11/2016,Lobsters,30,30,571.88
Hoy,27/11/2016,Queen Scallops,500,500,592.04
Hoy,04/12/2016,Crabs (C.P.Mixed Sexes),2158,2158,3145.47
Hoy,04/12/2016,Crabs - Velvet (Swim),420,420,1520.1
Hoy,04/12/2016,Green Crab,700,700,490
Hoy,04/12/2016,Lobsters,115,115,1679.35
Hoy,04/12/2016,Queen Scallops,550,550,512.32
Hoy,11/12/2016,Crabs (C.P.Mixed Sexes),2160.9,2160.9,3756.6
Hoy,11/12/2016,Crabs - Velvet (Swim),2006,2006,8763.07
Hoy,11/12/2016,Green Crab,65,65,45.51
Hoy,11/12/2016,Lobsters,25.9,25.9,502.83
Hoy,25/12/2016,Crabs (C.P.Mixed Sexes),851,851,1669.66
Hoy,25/12/2016,Crabs - Velvet (Swim),755,755,2887.93
Hoy,25/12/2016,Lobsters,21.5,21.5,398.58
Hoy,15/01/2017,Crabs (C.P.Mixed Sexes),1139.1,1139.1,1763.99
Hoy,15/01/2017,Crabs - Velvet (Swim),620,620,1934.4
Hoy,15/01/2017,Lobsters,21,21,382.84
Hoy,15/01/2017,Queen Scallops,3,3,3.11
Hoy,22/01/2017,Crabs (C.P.Mixed Sexes),1647,1647,2655.77
Hoy,22/01/2017,Crabs - Velvet (Swim),240,240,834.31
Hoy,22/01/2017,Lobsters,50.1,50.1,875
Hoy,05/02/2017,Crabs (C.P.Mixed Sexes),651.8,651.8,785
Hoy,05/02/2017,Crabs - Velvet (Swim),128,128,424.57
Hoy,05/02/2017,Lobsters,19,19,197.61
Hoy,12/02/2017,Crabs (C.P.Mixed Sexes),450,450,856.43
Hoy,12/02/2017,Crabs - Velvet (Swim),243,243,1047.91
Hoy,12/02/2017,Lobsters,18.1,18.1,326.31
Hoy,26/02/2017,Crabs (C.P.Mixed Sexes),711,711,459
Hoy,26/02/2017,Crabs - Velvet (Swim),228,228,986.51
Hoy,26/02/2017,Lobsters,6.1,6.1,92.5
Hoy,26/02/2017,Periwinkles,129,129,273.48
Hoy,05/03/2017,Crabs (C.P.Mixed Sexes),1862,1862,280
Hoy,05/03/2017,Crabs - Velvet (Swim),175,175,585.85
Hoy,05/03/2017,Lobsters,31.9,31.9,73.46
Hoy,19/03/2017,Crabs (C.P.Mixed Sexes),2511,2511,1600.9
Hoy,19/03/2017,Crabs - Velvet (Swim),279,279,1216.94
